리뷰,평점
휴가 중에 있어서 좀 더 일반적인 사람이나 불상 의 생일. 여전히 좋은 곳은 방문 기념 사진을 었습니다. 너무 많지도 않고 등반. 좋은 음식을 시장 공급업체 옵션. 주차 좋은 듯. 전 화장실은 관광 버스 이다.,4.0
"최고입니다 - 부산에서 알려진 사원. 우리는 다시 이곳에 올 2004, 우리는 이 불상 의 생일 축하 sading 주변 (2017 5월 3일 에서). 이런 실수를 했습니다. 끔찍한 교통 체증에서 사원은, 한 번 했는데, 영업하는 선에 - 속도가 느린 경우 - 이동줄 - 주요 사원. 그곳에 도착하면, 모든 사람들을 하나의 방법인 것 같다. 떨어지다하지 않았다 신 협곡의 많은 전반적으로 그 독특한 해안 전망 (한국 불교 사원 에서 가장 산 ., 그리고 많은 사람들은 낙관적 휴일 중 하나. 하지만, 우리는 다른 모든 사람들은 매직 에 소음 제거 한 셔플 이 생성됩니다. 나는 말할 수 있기에 있는 일부 사람들은 심각한 worshipping 짜증, 있는 것이 주요 종교 사이트에서 휴가를 보내는 사람들. 저희는 꼭 다시 돌아가는 사람들 수 있는데 - 아마도 주중에 공휴일 동안 의 수 없습니다.

이 절은 예전보다 훨씬 쉽게 도착할 수 있는. 우리가 지난 시간, 버스 서비스는 여드름. 이제, 몇 가지의 큰 버스 (# 의 100 및 181 및 / 또는 해운대 의 다양한 위치에서 해당 픽업을 노래 - 해변에 갈 수 있는 사원의 차장 입구 앞에 있습니다. 제 생각에 ("" 부스 마을 "" 한국어로)"" 빌리지에 버스 ""#9 또한 노래 에서 거기까지 갑니다 - 버스 차장.",4.0
"바다를 따라 위치 좋은 사원.
붐비는 시간엔 스테이징될 수 있습니다.

답변하기 위해서는 절, 10분 정도 걸어야 하는 국립 수산 연구 & 개발 연구소 분리합니다.
할 수 있는 간판이 바로 바다를 따라 걸어 볼 수 있는 사원 이었어요.
또한 이 자리에서 돌 쌓기 전 사원이 요.

확실하지 않은 경우 길, 사람이 할 수 있는 접근 방식을 사용하면 보이고.",5.0
한국에 있는 독특한 사원이 다. 전통적인 스타일 이 아니다. 30분에 분위기와는 거리가 멀다. 택시를 타고. 하지만 많은 음식을 즐길 수 있는 바다가 보이는,4.0
"여기가 우리 가족(와이프, 아이들 2, 그리고 시어머니와) 제 3 년 된 사이트 및 관광할 수 있습니다 감사합니다. 아름다운 위치와 함께 서지 부산 투어 버스 (buti)",4.0
아름다운 사찰 경내 의 절벽 위에 있는 바닷가 옆. 멋진 설정 및 방문할 가치가 있는.,5.0
정말 멋진 절이 바다 옆에 있습니다. 경치는 정말 좋습니다. 오는 일요일 에 (haundae 지역에서 버스 100)가 있어서 많은 사람들이 방문하는 사원. 제가 추천하는 주말에 사람들이 피할 정도 지.,5.0
"제가 정말 좋아하는 사원. 화창한 날에 갔는데 에서 사원까지 버스 정류장이 정말 예쁜 벚꽃 시즌 였다. 10 분 간 이 - 15분 정도 버스 정류장에서 사원. 하지만 이른 아침에 가서 버스를 타면 영원히 할 수 있습니다 (저는 16:00) 출근 시간에 - 저는 해운대에서 버스를 타고 100, 180도 있지만 내 생각에 간다.
바다에 있는 절. 나는 아마 30분에. 그 정도의 가치가 있는 것 같은 평화롭고 좋은 전망. 나는 이 절.",4.0
"이 사원은 거대한, 그러나 방문 할 만하다. 평화로운 풍경. 또한, 근처에 있는 아쿠아리움도 방문할 수 절 무료.",5.0
"그래서 우리는 이 친구가 가서 무슬림 과 크리스찬 뷰 전용, 많은 사람들이 사원에 갈 수 있지만. 종교적 가치가 아닐 것, 동상 및 아키텍처. 버스를 타고 가면 준비할 것.",4.0
"이 좋은 곳이 고대의 불교 사원 기장 에 대한 자세한 정보 - 건, 부산.

용궁 에서 사원을 방문하는 수의 두가지 핵심을, 하나는 한국 불교 문화에 대해 두 번째 아름다운 해변을 즐길 수 있고 마운틴 뷰 위치.

이 절은 염두에 없어서 계속 수화 길 고도 위치로 물을 많이 마신 더운 여름.

이 곳은 사람들이 걷지 자 당면 과제 또는 사용하지 않는 것이 좋습니다. 좁은 단계는 한 사람이 많이 있어서 한 번에.

그래서 나는 언어 장벽 문제인 영어 투어 가이드를 하고 참여한 사원 이 기 때문에 이 투어 가이드를 얻을 수 있게 하고 위치 및 일반적인 문의 사항을 설명할 수 있어야 합니다.

전반적으로, 역사적인 관광지에 방문하기 좋은 곳이고, 부산에서 준비가 되지 않는 경우 it 및 it regrade.",5.0
이 곳은 기어 - 버스를 타고 가기에 있을 수도 있겠지만 적어도 기차가 있었습니다. 하지 않다. 약간 낡은 절 비치 설정할 수 있습니다. 나는 다시 달려가 확인할 것이다.,2.0
내가 언제라도 저는 마음에 드는 장소를 부산. 이런 사랑스러운 방문 관광객들로 아주 붐볐지만. 품목을 검색하려면 을 적극 추천하는.,5.0
산책하기 좋은 곳. 이미 많은 사원들이 있는 작은 다른 아시아에 있는 아름다운 장소. 이 사원 을 통해 공급업체가 있지 않은 다른 사원들을 방문한 적인 있는,4.0
"저희는 krw 15, 000 부산 시티 투어 (buti) 빨강 및 파랑 대괄호), 버스를 해동용궁사 결합할 수 있습니다. 블루 버스 정류장은 걸어서 15분이 수산 연구 센터에 있는 사원. 곳에서 버스 정류장, 해변까지 걸어서 내려가서 하고, 오른쪽으로 가면 산책로. 이 슬라이드에는 가리키는 방향을 묶 사원.
이 곳은 산책로, 사원에 가깝지만, 몇 가져 - 고르지 단계 다. 아니다. 60 70 년간 4명이 모두를 쉽게 찾을 수 있기를.
사원에서 올라갈 가치가 있는 곳이 보기 - 이다. 우리는 바다로 나가 쉴 수 있는 단지 입니다. 할 수 있는 곳에 도착 했을 때 듣고 잠들곤 했어요.",4.0
"사원은 합니다 - 부산에서 관광명소 를 참조하십시오. 하지만 어려운 경우에 좋은 될 수 있습니다. 저는 운이 좋게도 제 동료 갈 수 있는 드라이브나.

11시에 도착했을 땐, 이미 많은 관광객들이 있었다. 사원은 어려울 수 있다니, 원하는 사진을 찍는 사람들이 사진을 으려고 하면 가끔. 요즘에는 많은 층을 오르기 카운티까지 수 있는 아름다운 경치 좋은 곳입니다.",4.0
"이 사원이 위치가 정말 좋았어요. 조금 있어서 버스를 타고 가면, 재미있는 사람 이지만 주위에 벚꽃 길도 걸어서 갈 수 있기 때문에. 유일한 불만은 로프 에 바가 있었다. 이 완벽한 장소에 위치하지만 멋진 사진을 찍을 수도 없습니다. 비활성화된 경우, 불행하게도, 당신을 위한 곳이 아니다. 또한, 이곳은 무료.",5.0
"비오는 날에 갔는데, 그건 가치가 있다. 비가 내리는 것도, 꽤 아름다운 수도 있습니다.

장점:
- 무료 입장
- 식품 포장 마차 에 가기 전에 (또는 모든 작업이 완료된 후)
- 사람도 적고 오후 4시에 (아마도 의 비는? )
- 경치!
- 많은 벚꽃 (봄 의)

팁:
- 지하철 역까지 가는 버스를 탈 수 있고 또는 택시. 해운대 역에서 택시를 타는 것이 8, 100원.
- 이 지역은 걸어서 긴 시간이 아닙니다. 할 수 있지만 계단이 많은 (약간 미끄러워서 비) - - 했지만 드리겠습니다
- 화장실 / 욕실 있는 한 개의 절",4.0
멋진 전망과 많은 흥미로운 멋진 해안가 사원 공급업체 포장 마차. 평화로운 환경 (경우를 제외하고 여행자들),4.0
"한국 최고의 가장 독특한 사원은 가본 적이 있어, 바다 근처는 굉장히 커 있는. 도처에 있어서 살펴볼 수 있습니다. 이곳의 분위기는 정말 좋고 상쾌한 바다의 아름다운 전망을 볼 수 이 사원.",4.0
"바다 절벽 에 있으며 독특한 사원이 다. 하지만 관광객들로 붐비는, 아주 좋은 정도라고. 하고 여러 단계를, 및 고르지 못한 그라운드.",5.0
"삼십분 에 버스를 타고 해운대 해변에서, 짧은 거리. 정말 아름다운 곳, 방문할 가치가 있습니다.",4.0
이 때 정말 멋진 사원을 방문할 때! 이유 있는 슈퍼 차가운 바람 과 바다가 많은 경우 에 잘못된 시간. 이 멋진 사진 이야기! 계단이나 휠체어를 생각하지 않고 모든 프로토콜에 액세스할 수 있습니다. 정말 멋진 전망이 좋은,4.0
"새해에 갔다. 하지만 저는 정말 행복 한 사람이 조금은 가 라 아름답고 좋은 곳입니다. 앞에 있는 이 사원은 바다와 산 이 기 때문에 좋은 풍수 (fortune) 좋은 에너지를 받는 것 같은 느낌, 하지만 사용할 수 있는 사람들은 노인 을 신전 내부 넘어섰으므로 야 나는 저 계단 위쪽 및 아래쪽 도 지쳐서 24",5.0
우리는 우리를 보고 잠시 hop on hop off 시티 투어 를 방문하여 템플 바다. 약 10 - 15 분 거리에 위치해 있는 몇 가지 단계를 따라 횡단 보도 보행자 전용 다리 가길. 일단 언덕 위에 본당 을 걸을 수도 볼 수 있는 거대한 부처 상 협상 보다 단계를 수행하십시오. 볼 가치가 있는 경우 최대 등반 다음 단계를 수행합니다.,4.0
이 곳은 방문할 가치가 있는 도시에서 버스를 타고 쉽게 찾을 수 있는 사원. 하지만 걸어서 $정도. 15 - 20분이면 가는 버스. 기념품 가게와 많은 음식을 먹을 수 있습니다.,5.0
저희가 방문한 사이트의 많은 시도해 볼 수 있는 크루즈 여행 은 많은 사람들이 사원에서 음식을 작은 시장,4.0
화려한 사원이 하고 자동차나 버스 통해 액세스할 수 있습니다. 하지만 알 수 없는 것을 나는 지하철 이다. 그리고 사람들도 친절하고 잘 관리된 외국인이 다. 좋은 사진을 가져오지 다 또는 삼각대 selfie!,5.0
멋진 풍경과 함께 흥미로운 경험 입니다. 좋은 한 쌍을 가지고 운동화. 볼 수 있는 아름다운 사원 을 걸어서 갈 수 있습니다.,4.0
"이 사원이 있는 아름다운 뷰
아름다운 비치, 좋은 날씨에 메리트를 부산으로 온다면 반드시 이 사원 -

추천합니다",4.0
제가 제일 좋아하는 곳이 해동용궁사 부산. 사원 자체는 너무나 아름다웠고. 맑고 푸른 바다 에 위치해 있기 때문에 이 장점. 동상 에 대한 매혹적인 바위 다. 이 사원이 라 볼 수 있는 지역에 가는 사람들이 많이 의식 가상화와 수행할 수 있습니다.,4.0
"우리는 버스를 타고 해운대까지 #100 사원. 사원은 바다는 여러 불상 의, 한국 조디악 동상, 여러 개의 서로다른 브러쉬 및 동상 에 숨겨진 많은 건물들. 많은 계단을 오르고, 포기하지 않는 경우라도 조심하세요. 선물 가게 에는 많은 다른 구슬, 책 등등.
외부는 일반적인 어떤 영업 사원은 작고 간단한 한국어 knickknacks. 사탕 들을 살 수 있었고 정말 좋았습니다. 아주 좋은 시간을 보내기 였습니다. 이 날 원하게, 롯데 아울렛 몰 건너편에 있는 사원.",5.0
"해운대역에서 버스가 되길. 해 또 다른 15 - 20 분 전에 도착한 사원 입구. 걷는 느낌이 들지 않는다면, 택시를 타고 갈 수도 krw 10000 페소 입니다.

사원은 입구의 포장마차에서 파는 여러 가지 복잡한 꽃이 한 국화 를 기념품으로 (차) tteokbuki.

더 걸어 내 아 또 다른 세계는 조용하고 평온함, 선택할 수 있습니다. 나는 다른 사람들과 함께 이 곳에서 많은 리뷰를 읽고 하는 등 복잡한, 하지만 확실히 나에게 일어나지 않았다. 하지만 전체적인 느낌이 나는 사원으로 제. 우리가 그렇게 때문에 이른 시간에!

또한 12 행의 첫 번째 전체를 볼 수 있는 거대한 여신 의 동물과 중국 조디악 메르시, 게이트에 도착하기 전에 이로 작은 자의 계단 아래쪽으로 클리어런스됩니다. 걸어서 내려가면, 꼭 놓치지 말 것을 골록 왼쪽 작은 다른 절벽 사원 전체 를 탈 수 있는 또 다른 각도에서 아주 좋은 사진. 황금 불상 과 바다가 있는 배경.

다음, 의 계단을 주고 돌아갈 수 있는 걸어갈 수 있는 한 사원. 동전을 던져 볼 수 있는 그릇이 다리 아래에 행운을 빌어 요. 앞으로 좀 더 위쪽, 왼쪽, 있는 것이 어떤 것 의 말에 쓸 수 있도록 블레싱 krw 30000, 동 가격은 지붕은 타일. 바로 앞에 있는 동상 2 황금 돼지.

오른쪽에 있는 작은 분수. 분명히, 당신 자신을 시작하기 전에 기본 으로 입안 을 헹구 한 물이 되어 있는 사원이 있습니다. 더 걸어 올라가는 지하 통로 가 있고 또 다른 봄 / 분수.

다음, 준비 단계 및 바위를 올라 비행기를 고르지. 수의 여신 의 거대한 동상 을 찾을 수 무장하십시오. 을 얻을 수 있는 젖은 정말 미끄러운 경우 이 단계를 수행하십시오.

본당 은 아닙니다 않은 거대한 홀, 간혹 스님 의 경전 이 있지만 estrapade 에 잠들곤 했어요.

에, 이 사원의 아름다운 바다, 꼭 - 장소를 이동 할 수 있었어요, 두 번째 방문할 가치가 있는 이곳!",5.0
음력설 이었기 때문에 많은 사람들이 있었습니다. 하지만 볼만한 가치: - ) 은 바위 사원 바로 옆에 앉아서 바다를 즐길 수 있는: - ),5.0
"이 사원은 어려울. 많은 조사를 해 달라고 하기 때문에 바로 버스 정류장 입니다 하고. 친절한 승객 의 도움을 받아, 바로 정류장에서 내리면 할 수 있습니다. 좀 더 잘 할 수 있는 것이 아닌 기호 - 한국 사람들.",5.0
"훌륭한 위치에 있는 이 사원은 특별한 때문입니다 바위가 내려다 보이는 바다. 놓칠 수 없는 독특한 설정 이다. 여기에 필요한 교통 수단을 도시의 중앙, 하지만 할 가치가 있는 방법. 반드시 - 부산 방문하면 꼭!",5.0
